mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
5	4	0	0	2/2	1	1	V|HC.SIM}				1.0	g	i		V	V					HC.SIM	}	M	1	1	2, 6, 3		2.0	2.0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
6	4	0	0	2/2	1	1	V|HC.SIM				2.0	g	i		V	V					HC.SIM		M	1	1	2, 6, 3		2.0	2.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
7	4	0	1/2	2/2	1	1	V65{					g	i		V65	V		65				{	Mm7	1	1	6, 3, 0, 2		2.0	6.0	1	2	0.3333333333333333	0.125	0.375	0.25
7	4	1/4	3/4	2/2	1	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.5	0.0
8	5	0	0	2/2	1	1	I					g	i		I	I							M	1	1	1, 5, 2		1.0	1.0	1	2	0.3333333333333333	0.125	0.375	0.25
8	5	1/4	1/4	2/2	1	1	V2/iv					g	i		V2/iv	V		2		iv			Mm7	1	1	-1, 1, 5, 2		1.0	-1.0	0	3	0.0	0.0	0.5	0.0
8	5	1/2	1/2	2/2	1	1	iv6					g	i		iv6	iv		6					m	1	1	-3, 1, 0		0.0	-3.0	1	2	0.3333333333333333	0.125	0.375	0.25
8	5	3/4	3/4	2/2	1	1	iv					g	i		iv	iv							m	1	1	0, -3, 1		0.0	0.0	0	3	0.0	0.0	0.5	0.0
9	6	0	0	2/2	1	1	III.V					g	III		V	V							M	1	0	-1, 3, 0		-1.0	-1.0	1	2	0.3333333333333333	0.125	0.375	0.25
9	6	1/4	1/4	2/2	1	1	V2					g	III		V2	V		2					Mm7	1	0	-3, -1, 3, 0		-1.0	-3.0	0	3	0.0	0.0	0.5	0.0
9	6	1/2	1/2	2/2	1	1	I6					g	III		I6	I		6					M	1	0	2, -1, -2		-2.0	2.0	2	4	0.3333333333333333	0.25	0.75	0.25
10	7	0	0	2/2	1	1	vi					g	III		vi	vi							m	1	0	1, -2, 2		1.0	1.0	1	2	0.3333333333333333	0.125	0.375	0.25
10	7	1/4	1/4	2/2	1	1	ii65					g	III		ii65	ii		65					mm7	1	0	-3, 1, -2, 0		0.0	-3.0	1	2	0.3333333333333333	0.125	0.375	0.25
10	7	1/2	1/2	2/2	1	1	V(4)					g	III		V(4)	V			4				M	1	0	-1, -2, 0		-1.0	-1.0	1	2	0.3333333333333333	0.125	0.375	0.25
10	7	3/4	3/4	2/2	1	1	V					g	III		V	V							M	1	0	-1, 3, 0		-1.0	-1.0	1	2	0.3333333333333333	0.125	0.375	0.25
11	8	0	0	2/2	1	1	I|PAC}					g	III		I	I					PAC	}	M	1	0	-2, 2, -1		-2.0	-2.0	3	3	0.5	0.375	0.625	0.375
11	8	1/2	1/2	2/2	1	1	I6{					g	III		I6	I		6				{	M	1	0	2, -1, -2		-2.0	2.0	2	2	0.5	0.25	0.25	0.5
11	8	3/4	3/4	2/2	1	1	i.V65/iv	-0.386726	-2.5	/		g	i		V65/iv	V		65		iv			Mm7	1	1	5, 2, -1, 1		1.0	5.0	0	4	0.0	0.0	0.5	0.0
12	9	0	0	2/2	1	1	iv(4)					g	i		iv(4)	iv			4				m	1	1	0, -1, 1		0.0	0.0	0	2	0.0	0.0	0.375	0.0
12	9	1/8	1/8	2/2	1	1	iv					g	i		iv	iv							m	1	1	0, -3, 1		0.0	0.0	0	1	0.0	0.0	0.125	0.0
12	9	1/4	1/4	2/2	1	1	i64					g	i		i64	i		64					m	1	1	2, 1, -2		1.0	2.0	1	2	0.3333333333333333	0.125	0.375	0.25
12	9	1/2	1/2	2/2	1	1	ii%43					g	i		ii%43	ii	%	43					%7	1	1	-3, 1, 3, 0		3.0	-3.0	0	2	0.0	0.0	0.625	0.0
12	9	3/4	3/4	2/2	1	1	ii%65					g	i		ii%65	ii	%	65					%7	1	1	0, -3, 1, 3		3.0	0.0	0	2	0.0	0.0	0.375	0.0
13	10	0	0	2/2	1	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	4	4	0.5	0.5	0.5	0.5
13	10	1/2	1/2	2/2	1	1	V43					g	i		V43	V		43					Mm7	1	1	3, 0, 2, 6		2.0	3.0	0	3	0.0	0.0	0.5	0.0
13	10	3/4	3/4	2/2	1	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	1	4	0.2	0.0	0.5	0.0
14	11	0	0	2/2	1	1	V|HC.SIM}{					g	i		V	V					HC.SIM	}{	M	1	1	2, 6, 3		2.0	2.0	4	4	0.5	0.5	0.5	0.5
14	11	1/2	1/2	2/2	1	1	V43					g	i		V43	V		43					Mm7	1	1	3, 0, 2, 6		2.0	3.0	0	3	0.0	0.0	0.5	0.0
14	11	3/4	3/4	2/2	1	1	V/iv					g	i		V/iv	V				iv			M	1	1	1, 5, 2		1.0	1.0	2	3	0.4	0.125	0.375	0.25
15	12	0	0	2/2	1	1	iv6					g	i		iv6	iv		6					m	1	1	-3, 1, 0		0.0	-3.0	3	5	0.375	0.375	1.375	0.21428571428571427
15	12	1/2	1/2	2/2	1	1	iv					g	i		iv	iv							m	1	1	0, -3, 1		0.0	0.0	2	2	0.5	0.25	0.25	0.5
15	12	3/4	3/4	2/2	1	1	V43					g	i		V43	V		43					Mm7	1	1	3, 0, 2, 6		2.0	3.0	0	2	0.0	0.0	0.25	0.0
15	12	7/8	7/8	2/2	1	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	0.25	0.0
16	13	0	0	2/2	1	1	V65					g	i		V65	V		65					Mm7	1	1	6, 3, 0, 2		2.0	6.0	0	2	0.0	0.0	0.25	0.0
16	13	1/8	1/8	2/2	1	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	0.25	0.0
16	13	1/4	1/4	2/2	1	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	2	0.0	0.0	0.25	0.0
16	13	3/8	3/8	2/2	1	1	iv7					g	i		iv7	iv		7					mm7	1	1	0, -3, 1, -2		0.0	0.0	0	2	0.0	0.0	0.25	0.0
16	13	1/2	1/2	2/2	1	1	V(64)					g	i		V(64)	V			64				M	1	1	2, 1, -2		2.0	2.0	0	2	0.0	0.0	0.5	0.0
16	13	3/4	3/4	2/2	1	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.5	0.0
17	14	0	0	2/2	1	1	i|PAC}				1.0	g	i		i	i					PAC	}	m	1	1	1, -2, 2		1.0	1.0	1	5	0.16666666666666666	0.125	1.875	0.0625
18	14	0	0	2/2	1	1	i|PAC				2.0	g	i		i	i					PAC		m	1	1	1, -2, 2		1.0	1.0	0	4	0.0	0.0	2.0	0.0
