mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
26	24	0	0	6/8	1	1	V					c	v		V	V							M	1	1	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.5	0.0
26	24	1/4	1/4	6/8	1	1	V2					c	v		V2	V		2					Mm7	1	1	0, 2, 6, 3		2.0	0.0	1	2	0.3333333333333333	0.0	0.25	0.0
26	24	3/8	3/8	6/8	1	1	i6					c	v		i6	i		6					m	1	1	-2, 2, 1		1.0	-2.0	0	2	0.0	0.0	0.25	0.0
26	24	1/2	1/2	6/8	1	1	V43					c	v		V43	V		43					Mm7	1	1	3, 0, 2, 6		2.0	3.0	0	2	0.0	0.0	0.25	0.0
26	24	5/8	5/8	6/8	1	1	i					c	v		i	i							m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	0.25	0.0
27	25	0	0	6/8	1	1	V6					c	v		V6	V		6					M	1	1	6, 3, 2		2.0	6.0	0	2	0.0	0.0	0.25	0.0
27	25	1/8	1/8	6/8	1	1	#vio6					c	v		#vio6	#vi	o	6					o	1	1	1, -2, 4		4.0	1.0	0	2	0.0	0.0	0.25	0.0
27	25	1/4	1/4	6/8	1	1	V43					c	v		V43	V		43					Mm7	1	1	3, 0, 2, 6		2.0	3.0	0	2	0.0	0.0	0.25	0.0
27	25	3/8	3/8	6/8	1	1	i6					c	v		i6	i		6					m	1	1	-2, 2, 1		1.0	-2.0	2	2	0.5	0.125	0.125	0.5
27	25	1/2	1/2	6/8	1	1	V(64)					c	v		V(64)	V			64				M	1	1	2, 1, -2		2.0	2.0	0	2	0.0	0.0	0.25	0.0
27	25	5/8	5/8	6/8	1	1	V					c	v		V	V							M	1	1	2, 6, 3		2.0	2.0	0	2	0.0	0.0	0.25	0.0
28	26	0	0	6/8	1	1	I|PAC}					c	v		I	I					PAC	}	M	1	1	1, 5, 2		1.0	1.0	1	3	0.25	0.125	0.625	0.16666666666666666
28	26	3/8	3/8	6/8	1	1	iv6{					c	v		iv6	iv		6				{	m	1	1	-3, 1, 0		0.0	-3.0	1	2	0.3333333333333333	0.125	0.375	0.25
28	26	5/8	5/8	6/8	1	1	ii65					c	v		ii65	ii		65					mm7	1	1	0, 4, 1, 3		3.0	0.0	0	2	0.0	0.0	0.25	0.0
29	27	0	0	6/8	1	1	i					c	v		i	i							m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	0.25	0.0
29	27	1/8	1/8	6/8	1	1	VI					c	v		VI	VI							M	1	1	-3, 1, -2		-3.0	-3.0	0	2	0.0	0.0	0.25	0.0
29	27	1/4	1/4	6/8	1	1	i.ii%43					c	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2.0	-4.0	0	2	0.0	0.0	0.25	0.0
29	27	3/8	3/8	6/8	1	1	V					c	i		V	V							M	1	1	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.5	0.0
29	27	5/8	5/8	6/8	1	1	i					c	i		i	i							m	1	1	0, -3, 1		0.0	0.0	0	2	0.0	0.0	0.25	0.0
30	28	0	0	6/8	1	1	V6					c	i		V6	V		6					M	1	1	5, 2, 1		1.0	5.0	0	2	0.0	0.0	0.25	0.0
30	28	1/8	1/8	6/8	1	1	V					c	i		V	V							M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.25	0.0
30	28	1/4	1/4	6/8	1	1	i6					c	i		i6	i		6					m	1	1	-3, 1, 0		0.0	-3.0	0	2	0.0	0.0	0.25	0.0
30	28	3/8	3/8	6/8	1	1	V43					c	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	2	0.0	0.0	0.25	0.0
30	28	1/2	1/2	6/8	1	1	V(64)					c	i		V(64)	V			64				M	1	1	1, 0, -3		1.0	1.0	0	2	0.0	0.0	0.25	0.0
30	28	5/8	5/8	6/8	1	1	V2					c	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1.0	-1.0	0	2	0.0	0.0	0.25	0.0
31	29	0	0	6/8	1	1	i6					c	i		i6	i		6					m	1	1	-3, 1, 0		0.0	-3.0	0	2	0.0	0.0	0.25	0.0
31	29	1/8	1/8	6/8	1	1	V43					c	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1.0	2.0	2	2	0.5	0.25	0.25	0.5
31	29	3/8	3/8	6/8	1	1	V65					c	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1.0	5.0	1	1	0.5	0.125	0.125	0.5
31	29	1/2	1/2	6/8	1	1	i					c	i		i	i							m	1	1	0, -3, 1		0.0	0.0	2	3	0.4	0.0	0.5	0.0
32	30	0	0	6/8	1	1	V|HC.SIM}					c	i		V	V					HC.SIM	}	M	1	1	1, 5, 2		1.0	1.0	1	3	0.25	0.125	0.625	0.16666666666666666
32	30	3/8	3/8	6/8	1	1	i6{					c	i		i6	i		6				{	m	1	1	-3, 1, 0		0.0	-3.0	1	2	0.3333333333333333	0.125	0.375	0.25
32	30	5/8	5/8	6/8	1	1	i					c	i		i	i							m	1	1	0, -3, 1		0.0	0.0	0	2	0.0	0.0	0.25	0.0
33	31	0	0	6/8	1	1	iv					c	i		iv	iv							m	1	1	-1, -4, 0		-1.0	-1.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
33	31	3/8	3/8	6/8	1	1	ii					c	i		ii	ii							m	1	1	2, -1, 3		2.0	2.0	1	4	0.2	0.125	0.625	0.16666666666666666
34	32	0	0	6/8	1	1	V					c	i		V	V							M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.5	0.0
34	32	1/4	1/4	6/8	1	1	V2					c	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1.0	-1.0	0	2	0.0	0.0	0.25	0.0
34	32	3/8	3/8	6/8	1	1	i6					c	i		i6	i		6					m	1	1	-3, 1, 0		0.0	-3.0	1	2	0.3333333333333333	0.125	0.375	0.25
34	32	5/8	5/8	6/8	1	1	V					c	i		V	V							M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.25	0.0
35	33	0	0	6/8	1	1	ii%43					c	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2.0	-4.0	1	2	0.3333333333333333	0.125	0.375	0.25
35	33	1/4	1/4	6/8	1	1	ii%65					c	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2.0	-1.0	0	2	0.0	0.0	0.25	0.0
35	33	3/8	3/8	6/8	1	1	V7					c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	1	4	0.2	0.125	0.625	0.16666666666666666
36	34	0	0	6/8	1	1	i|IAC}					c	i		i	i					IAC	}	m	1	1	0, -3, 1		0.0	0.0	3	4	0.42857142857142855	0.125	0.625	0.16666666666666666
36	34	3/8	3/8	6/8	1	1	iv6{					c	i		iv6	iv		6				{	m	1	1	-4, 0, -1		-1.0	-4.0	1	2	0.3333333333333333	0.125	0.375	0.25
36	34	5/8	5/8	6/8	1	1	iv					c	i		iv	iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	2	0.0	0.0	0.25	0.0
37	35	0	0	6/8	1	1	VII					c	i		VII	VII							M	1	1	-2, 2, -1		-2.0	-2.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
37	35	3/8	3/8	6/8	1	1	v					c	i		v	v							m	1	1	1, -2, 2		1.0	1.0	1	2	0.3333333333333333	0.125	0.375	0.25
37	35	5/8	5/8	6/8	1	1	v6					c	i		v6	v		6					m	1	1	-2, 2, 1		1.0	-2.0	0	2	0.0	0.0	0.25	0.0
38	36	0	0	6/8	1	1	V7/iv					c	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0.0	0.0	2	2	0.5	0.25	0.25	0.5
38	36	1/4	1/4	6/8	1	1	V65/iv					c	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0.0	4.0	0	2	0.0	0.0	0.25	0.0
38	36	3/8	3/8	6/8	1	1	iv					c	i		iv	iv							m	1	1	-1, -4, 0		-1.0	-1.0	2	2	0.5	0.125	0.375	0.25
38	36	5/8	5/8	6/8	1	1	iv6					c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	0	2	0.0	0.0	0.25	0.0
39	37	0	0	6/8	1	1	V7/III					c	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2.0	-2.0	2	2	0.5	0.25	0.25	0.5
39	37	1/4	1/4	6/8	1	1	V65/III					c	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2.0	2.0	0	2	0.0	0.0	0.25	0.0
39	37	3/8	3/8	6/8	1	1	III					c	i		III	III							M	1	1	-3, 1, -2		-3.0	-3.0	2	2	0.5	0.125	0.375	0.25
39	37	5/8	5/8	6/8	1	1	III+6	-1.0117	-3.96134	/		c	i		III+6	III	+	6					+	1	1	1, 5, -3		-3.0	1.0	0	2	0.0	0.0	0.25	0.0
40	38	0	0	6/8	1	1	VI7					c	i		VI7	VI		7					Mm7	1	1	-4, 0, -3, -6		-4.0	-4.0	0	2	0.0	0.0	0.25	0.0
40	38	1/8	1/8	6/8	1	1	ii%43					c	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2.0	-4.0	0	2	0.0	0.0	0.25	0.0
40	38	1/4	1/4	6/8	1	1	i64					c	i		i64	i		64					m	1	1	1, 0, -3		0.0	1.0	0	2	0.0	0.0	0.25	0.0
40	38	3/8	3/8	6/8	1	1	ii%65					c	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2.0	-1.0	1	2	0.3333333333333333	0.0	0.25	0.0
40	38	1/2	1/2	6/8	1	1	i64					c	i		i64	i		64					m	1	1	1, 0, -3		0.0	1.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
40	38	5/8	5/8	6/8	1	1	ii%43					c	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2.0	-4.0	0	3	0.0	0.0	0.25	0.0
41	39	0	0	6/8	1	1	V|HC.PHR}					c	i		V	V					HC.PHR	}	M	1	1	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.5	0.0
41	39	1/4	1/4	6/8	1	1	V2					c	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1.0	-1.0	1	2	0.3333333333333333	0.0	0.25	0.0
41	39	3/8	3/8	6/8	1	1	i6{					c	i		i6	i		6				{	m	1	1	-3, 1, 0		0.0	-3.0	0	2	0.0	0.0	0.5	0.0
41	39	5/8	5/8	6/8	1	1	V43					c	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	2	0.0	0.0	0.25	0.0
42	40	0	0	6/8	1	1	i					c	i		i	i							m	1	1	0, -3, 1		0.0	0.0	0	3	0.0	0.0	0.5	0.0
42	40	1/4	1/4	6/8	1	1	V2					c	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1.0	-1.0	0	2	0.0	0.0	0.25	0.0
42	40	3/8	3/8	6/8	1	1	i6					c	i		i6	i		6					m	1	1	-3, 1, 0		0.0	-3.0	0	2	0.0	0.0	0.5	0.0
42	40	5/8	5/8	6/8	1	1	V43					c	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	2	0.0	0.0	0.25	0.0
43	41	0	0	6/8	1	1	i					c	i		i	i							m	1	1	0, -3, 1		0.0	0.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
43	41	3/8	3/8	6/8	1	1	ii%43					c	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2.0	-4.0	2	2	0.5	0.25	0.25	0.5
43	41	5/8	5/8	6/8	1	1	ii%65					c	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2.0	-1.0	0	2	0.0	0.0	0.25	0.0
44	42	0	0	6/8	1	1	i6					c	i		i6	i		6					m	1	1	-3, 1, 0		0.0	-3.0	0	3	0.0	0.0	0.5	0.0
44	42	1/4	1/4	6/8	1	1	ii%65					c	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2.0	-1.0	0	2	0.0	0.0	0.25	0.0
44	42	3/8	3/8	6/8	1	1	V(4)					c	i		V(4)	V			4				M	1	1	1, 0, 2		1.0	1.0	0	3	0.0	0.0	0.5	0.0
44	42	5/8	5/8	6/8	1	1	V					c	i		V	V							M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.25	0.0
45	43	0	0	6/8	1	1	i|PAC}	0	-7.75882	/	1.0	c	i		i	i					PAC	}	m	1	1	0, -3, 1		0.0	0.0	2	3	0.4	0.125	0.625	0.16666666666666666
45	43	3/8	3/8	6/8	1	1	v.iv6{	-0.473497	-4.98023	/	1.0	c	v		iv6	iv		6				{	m	1	1	-3, 1, 0		0.0	-3.0	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
45	43	5/8	5/8	6/8	1	1	ii%65	-1.34893	-4.73408	/	1.0	c	v		ii%65	ii	%	65					%7	1	1	0, -3, 1, 3		3.0	0.0	0	2	0.0	0.0	0.25	0.0
46	43	0	0	6/8	1	1	i|PAC}				2.0	c	i		i	i					PAC	}	m	1	1	0, -3, 1		0.0	0.0	1	2	0.3333333333333333	0.0	1.5	0.0
