mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
2	2	15/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	32									
3	3	8	0.0	0	0	StaffText	4/4	1	1	0							)							
3	3	8	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	33	ornamentShortTrill								
3	3	17/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	34									
3	3	9	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	35									0
3	3	37/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	36									
3	3	19/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	37									1
3	3	39/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	38									
3	3	10	0.0	1/2	1/2	StaffText	4/4	1	1	0							)							
3	3	10	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	39	ornamentShortTrill								
3	3	21/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	40									
3	3	11	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	41									2
3	3	45/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	42									
3	3	23/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	43									3
3	3	47/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	44									
3	3	8	0.0	0	0	FiguredBass	4/4	2	1	0										1/8	#3			
3	3	8	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	45									
3	3	19/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	46									
3	3	10	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										1/4	5_			
3	3	10	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	47									
3	3	41/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	48									
3	3	21/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	49									
3	3	43/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	50									
3	3	11	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/4	b3_			
3	3	11	0.0	3/4	3/4	StaffText	4/4	2	1	0							)							
3	3	11	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	51									
3	3	23/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	52									
4	4	12	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	53	ornamentShortTrill								
4	4	25/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	54									
4	4	13	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	55									
4	4	53/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	56									
4	4	27/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	57									
4	4	55/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	58									
4	4	14	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	59									
4	4	57/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	60									
4	4	29/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	61									
4	4	59/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	62									
4	4	15	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	63	ornamentShortTrill								
4	4	63/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	64									
4	4	12	0.0	0	0	FiguredBass	4/4	2	1	0										1/4	_			
4	4	12	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	65									
4	4	49/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	66									
4	4	25/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	67									
4	4	51/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	68									
4	4	13	0.0	1/4	1/4	FiguredBass	4/4	2	1	0										1/4	6_			
4	4	13	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	69									
4	4	27/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	70									
4	4	14	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										1/4	6	5_		
4	4	14	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	71									
4	4	57/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	72									
4	4	29/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	73									
4	4	59/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	74									
4	4	15	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/8	4			
4	4	15	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	75									
4	4	31/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0										1/8	3			
4	4	31/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	76									
5	5	16	0.0	0	0	StaffText	4/4	1	1	0							)							
5	5	16	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	77									
5	5	33/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	78									
5	5	17	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	79									
5	5	35/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	80									
5	5	18	0.75	1/2	1/2	Chord	4/4	1	1	3/16			1/8	3/2	81	ornamentShortTrill								
5	5	75/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	82									
5	5	19	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	83									
5	5	77/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	84									
5	5	39/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	85									
5	5	79/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	86									
5	5	16	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	87									
5	5	35/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0										1/8	6			
5	5	35/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	88									
5	5	18	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										1/8	#6			
5	5	18	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	89									
5	5	37/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0										1/8	6			
5	5	37/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	90									
5	5	19	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/8	5/			
5	5	19	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	91									
5	5	39/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0										1/8	7	#3		
5	5	39/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	92									
6	6	20	0.0	0	0	Chord	4/4	1	1	0	appoggiatura		1/8	1	93									
6	6	20	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	94	ornamentMordent								
6	6	41/2	0.0	1/8	1/8	StaffText	4/4	1	1	0							)							
6	6	41/2	0.0	1/8	1/8	Chord	4/4	1	1	0	appoggiatura		1/8	1	95									
6	6	41/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	96									
6	6	21	0.75	1/4	1/4	Chord	4/4	1	1	3/16			1/8	3/2	97									
6	6	87/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	98									
6	6	22	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	99									
6	6	89/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	100									
6	6	45/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	101									
6	6	91/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	102									
6	6	23	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	103	ornamentShortTrill								
6	6	95/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	104									
6	6	20	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	105									
6	6	41/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0										1/8	_			
6	6	41/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	106									
6	6	83/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	107									
6	6	21	0.0	1/4	1/4	FiguredBass	4/4	2	1	0										1/8	#6			
6	6	21	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	108									
6	6	43/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	109									
6	6	22	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										1/8	5/			
6	6	22	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	110									
6	6	45/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	111									
6	6	23	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/4	#3_			
6	6	23	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	112									
6	6	47/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	113									
6	6	95/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	114									
7	7	24	0.0	0	0	Chord	4/4	1	1	0	appoggiatura		1/8	1	115									
7	7	24	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	116	ornamentMordent								
7	7	49/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	117									
7	7	25	0.75	1/4	1/4	Chord	4/4	1	1	3/16			1/8	3/2	118	ornamentMordent								
7	7	103/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	119									
7	7	26	0.75	1/2	1/2	Chord	4/4	1	1	3/16			1/8	3/2	120									4
7	7	107/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32			1/32	1	121									4
7	7	215/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32			1/32	1	122									
7	7	27	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	123	ornamentShortTrill								
7	7	111/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	124									
7	7	24	0.0	0	0	FiguredBass	4/4	2	1	0										1/4	5/_			
7	7	24	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	125									
7	7	97/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	126									
7	7	49/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	127									
7	7	99/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	128									
7	7	25	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	129									
7	7	101/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	130									
7	7	51/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	131									
7	7	103/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	132									
7	7	26	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										3/16	7_			
7	7	26	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	133									
7	7	105/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	134									
7	7	53/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	135									
7	7	107/4	0.0	11/16	11/16	FiguredBass	4/4	2	1	0										1/16	6	5		
7	7	107/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	136									
7	7	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/4	#3_			
7	7	27	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	137									
7	7	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	138									
8	8	28	0.0	0	0	StaffText	4/4	1	1	0							)							
8	8	28	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	139									
8	8	57/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	140									
8	8	29	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	141									
8	8	59/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	142	ornamentShortTrill								
8	8	30	0.0	1/2	1/2	Chord	4/4	1	1	0	appoggiatura		1/8	1	143									
8	8	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	144	ornamentMordent								
8	8	31	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	145									
8	8	125/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	146									
8	8	63/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	147									
8	8	127/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	148									
8	8	28	0.0	0	0	FiguredBass	4/4	2	1	0										1/8	#3			
8	8	28	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	149									
8	8	61/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	150									
8	8	31	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/8	6			
8	8	31	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	151									
8	8	63/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0										1/8	5/			
8	8	63/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	152									
9	9	32	0.0	0	0	StaffText	4/4	1	1	0							)							
9	9	32	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	153	ornamentShortTrill								
9	9	65/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	154									
9	9	33	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	155									5
9	9	133/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	156									
9	9	67/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	157									6
9	9	135/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	158									
9	9	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	159	ornamentMordent								
9	9	35	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	160									
9	9	141/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	161									
9	9	71/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	162									
9	9	143/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	163									
9	9	32	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	164									
9	9	69/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	165									
9	9	35	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/16	6			
9	9	35	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	166									
9	9	141/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	167									
9	9	71/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0										1/16	6	5	b3	
9	9	71/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	168									
9	9	143/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	169									
10	10	36	0.0	0	0	StaffText	4/4	1	1	0							)							
10	10	36	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	170	ornamentShortTrill								
10	10	73/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	171									
10	10	37	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	172									
10	10	75/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	173									
10	10	38	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	174	ornamentShortTrill								
10	10	77/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	175									
10	10	39	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	176									
10	10	79/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	177	ornamentShortTrill								
10	10	36	0.0	0	0	FiguredBass	4/4	2	1	0										1/8	#3			
10	10	36	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	178									
10	10	75/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0										1/8	6	4		
10	10	75/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	179									
10	10	38	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										1/8	#6			
10	10	38	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	180									
10	10	77/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0										1/8	6			
10	10	77/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	181									
10	10	39	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/8	5/_			
10	10	39	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	182									
10	10	157/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	183									
10	10	79/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0										1/8	h3_			
10	10	79/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	184									
10	10	159/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	185									
11	11	40	0.0	0	0	Chord	4/4	1	1	0	appoggiatura		1/8	1	186									
11	11	40	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	187	ornamentMordent								
11	11	41	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	188									
11	11	165/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	189									7
11	11	83/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	190	ornamentShortTrill								
11	11	167/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	191									
11	11	42	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	192									
11	11	169/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	193									
11	11	85/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	194									
11	11	171/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	195									
11	11	43	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	196	ornamentShortTrill								
11	11	175/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	197									
11	11	40	0.0	0	0	FiguredBass	4/4	2	1	0										1/8	6_			
11	11	40	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	198									
11	11	161/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	199									
11	11	81/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0										1/8	8	5/_		
11	11	81/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	200									
11	11	163/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	201									
11	11	41	0.0	1/4	1/4	FiguredBass	4/4	2	1	0										1/4	7	5/		
11	11	41	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	202									
11	11	83/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0										1/8	#6			
11	11	83/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	203									
11	11	42	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										1/4	6_			
11	11	42	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	204									
11	11	85/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	205									
11	11	43	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/8	4			
11	11	43	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	206									
11	11	87/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0										1/8	#3			
11	11	87/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	207									
12	12	44	0.0	0	0	StaffText	4/4	1	1	0							)							
12	12	44	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	208									
12	12	89/2	0.0	1/8	1/8	StaffText	4/4	1	1	0							doux							
12	12	89/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	209									
12	12	45	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	210									
12	12	91/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	211									
12	12	46	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	212	ornamentShortTrill								
12	12	93/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	213									
12	12	47	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	214									
12	12	95/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	215	ornamentShortTrill								
12	12	44	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	216									
12	12	91/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0										1/8	6	4		
12	12	91/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	217									
12	12	46	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										1/8	#6			
12	12	46	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	218									
12	12	93/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0										1/8	6			
12	12	93/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	219									
12	12	47	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/8	5/_			
12	12	47	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	220									
12	12	189/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	221									
12	12	95/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0										1/8	h3_			
12	12	95/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	222									
12	12	191/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	223									
13	13	48	0.0	0	0	Chord	4/4	1	1	0	appoggiatura		1/8	1	224									
13	13	48	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	225	ornamentMordent								
13	13	49	0.375	1/4	1/4	Chord	4/4	1	1	3/32			1/16	3/2	226									8
13	13	395/8	0.0625	11/32	11/32	Chord	4/4	1	1	1/64			1/64	1	227									8
13	13	791/16	0.0625	23/64	23/64	Chord	4/4	1	1	1/64			1/64	1	228									8
13	13	99/2	0.375	3/8	3/8	Chord	4/4	1	1	3/32			1/16	3/2	229	ornamentShortTrill								8
13	13	399/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32			1/32	1	230									
13	13	50	0.375	1/2	1/2	Chord	4/4	1	1	3/32			1/16	3/2	231									9
13	13	403/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32			1/32	1	232									9
13	13	101/2	0.375	5/8	5/8	Chord	4/4	1	1	3/32			1/16	3/2	233									9
13	13	407/8	0.0625	23/32	23/32	Chord	4/4	1	1	1/64			1/64	1	234									9
13	13	815/16	0.0625	47/64	47/64	Chord	4/4	1	1	1/64			1/64	1	235									
13	13	51	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	236	ornamentShortTrill								
13	13	207/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	237									
13	13	48	0.0	0	0	FiguredBass	4/4	2	1	0										1/8	6_			
13	13	48	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	238									
13	13	193/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	239									
