mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	24												
2	2	6	6	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	5	4		
2	2	6	6	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	25												
2	2	7	7	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	3			
2	2	7	7	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	26												
3	3	8	8	0.0	0	0	StaffText	4/4	1	1	0						)										
3	3	8	8	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	27												
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	28												
3	3	10	10	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	29												
3	3	21/2	21/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	30												
3	3	43/4	43/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	31												
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	32												
3	3	8	8	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	33												
3	3	9	9	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	6	4_		
3	3	9	9	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	34												
3	3	19/2	19/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	35												
3	3	39/4	39/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	36												
3	3	10	10	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	7			
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	37												
3	3	11	11	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	6	5_		
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	38												
3	3	23/2	23/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	39												
3	3	47/4	47/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	40												
4	4	12	12	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	41												
4	4	13	13	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	42	ornamentShortTrill											
4	4	55/4	55/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	43												
4	4	14	14	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	44	ornamentShortTrill											
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	45												
4	4	15	15	0.0	3/4	3/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	46												
4	4	15	15	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	47	ornamentMordent											
4	4	63/4	63/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	48												
4	4	12	12	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	6	5/_		
4	4	12	12	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	49												
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	50												
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	51												
4	4	14	14	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/8	4	2		
4	4	14	14	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	52												1
4	4	29/2	29/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	53												1
4	4	59/4	59/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	54												
4	4	15	15	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/16	5/			
4	4	15	15	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	55												2
4	4	61/4	61/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	56												2
4	4	31/2	31/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	57												2
4	4	63/4	63/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	58												
5	5	16	16	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	59	ornamentShortTrill											
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	60												
5	5	17	17	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	61												3
5	5	19	19	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	62	ornamentShortTrill											
5	5	79/4	79/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	63												
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	64	ornamentPrecompSlide											
5	5	17	17	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	65												
5	5	35/2	35/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	66												
5	5	71/4	71/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	67												
5	5	18	18	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	7	3	2	
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	68												
5	5	19	19	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	6	4	3_	
5	5	19	19	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	69												
5	5	39/2	39/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	70												
5	5	79/4	79/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	71												
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	72												
6	6	21	21	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	73												
6	6	85/4	85/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	74												
6	6	43/2	43/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	75												
6	6	87/4	87/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	76												
6	6	22	22	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	77												4
6	6	91/4	91/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	78												4
6	6	183/8	183/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	79												
6	6	23	23	0.0	3/4	3/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	80												
6	6	23	23	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	81	ornamentMordent											
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	82												
6	6	20	20	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	7	5	2_	
6	6	20	20	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	83												
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	84												
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	6_			
6	6	21	21	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	85												
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	86												
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	_			
6	6	22	22	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	87												
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	88												
6	6	23	23	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	6			
6	6	23	23	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	89												
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	90												
7	7	24	24	0.0	0	0	StaffText	4/4	1	1	0						)										
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	91	ornamentShortTrill											
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	92												
7	7	26	26	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	93												
7	7	53/2	53/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	94												
7	7	107/4	107/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	95												
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	96												
7	7	24	24	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	_			
7	7	24	24	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	97												
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	98												
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/8	6			
7	7	25	25	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	99												
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	100												
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	7	3	2_	
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	101												
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	102												
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	6			
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	103												
7	7	55/2	55/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0												1/8	5/			
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	104												
8	8	28	28	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	105												
8	8	57/2	57/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	106												
8	8	115/4	115/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	107												
8	8	29	29	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	108												
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	109												
8	8	30	30	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	110												
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	111												
8	8	31	31	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	112												
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	113												
8	8	28	28	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	5	4		
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	114												
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/8	3			
8	8	29	29	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	115												
8	8	59/2	59/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0												1/8	6	3		
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	116												
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/8	6	3		
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	117												
8	8	61/2	61/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0												1/8	6	b3		
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	118												
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	6	3		
8	8	31	31	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	119												
8	8	63/2	63/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0												1/8	6	3		
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	120												
9	9	32	32	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	121	ornamentShortTrill											
9	9	65/2	65/2	0.0	1/8	1/8	Chord	4/4	1	1	0	appoggiatura	1/8	1	122												
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	123												
9	9	33	33	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	124												
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	125												
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	126												5
9	9	35	35	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	127	ornamentShortTrill											
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	128												
9	9	32	32	0.0	0	0	FiguredBass	4/4	2	1	0												1/8	h6	4	3	
9	9	32	32	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	129												
9	9	65/2	65/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0												1/8	4+			
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	130												
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/8	6			
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	131												
9	9	67/2	67/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0												1/8	6	5		
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	132												
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	6	4_		
9	9	34	34	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	133												
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	134												
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	h3			
9	9	35	35	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	135												
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	136												
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	137												
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	138												6
10	10	39	39	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	139												
10	10	79/2	79/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	140												
10	10	159/4	159/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	141												
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	142												
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	143												
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	4	2_		
10	10	38	38	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	144												
10	10	77/2	77/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	145												
10	10	155/4	155/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	146												
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	6	5		
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	147												
11	11	40	40	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	148												
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	149												
11	11	41	41	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	150												7
11	11	167/4	167/4	0.08333333333333333	7/16	7/16	Chord	4/4	1	1	1/48		1/32	2/3	151												7
11	11	251/6	251/6	0.08333333333333333	11/24	11/24	Chord	4/4	1	1	1/48		1/32	2/3	152												7
11	11	503/12	503/12	0.08333333333333333	23/48	23/48	Chord	4/4	1	1	1/48		1/32	2/3	153												
11	11	42	42	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	154												8
11	11	171/4	171/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	155												8
11	11	343/8	343/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	156												8
11	11	43	43	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	157	ornamentShortTrill											8
11	11	175/4	175/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	158												8
11	11	351/8	351/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	159												
11	11	40	40	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	4+_			
11	11	40	40	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	160												
11	11	81/2	81/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	161												
11	11	163/4	163/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	162												
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	6_			
11	11	41	41	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	163												
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	164												
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	6	5_		
11	11	42	42	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	165												
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	166												
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	5	4		
11	11	43	43	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	167												
11	11	87/2	87/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0												1/8	3			
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	168												
12	12	44	44	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	169												
12	12	89/2	89/2	0.0	1/8	1/8	StaffText	4/4	1	1	0						)										
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	170												
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	171												
12	12	46	46	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	172												
12	12	93/2	93/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	173	ornamentShortTrill											
12	12	187/4	187/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	174												
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	175												
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	176												
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/8	5	4		
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	177												
12	12	93/2	93/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0												1/8	3			
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	7	3_		
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	178												
12	12	95/2	95/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	179												
12	12	191/4	191/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	180												
13	13	48	48	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	181												
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	182												
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	183												
13	13	50	50	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	184												
13	13	203/4	203/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	185												
13	13	51	51	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	186	ornamentShortTrill											
13	13	207/4	207/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	187												
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	4	2		
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	188												
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	3_			
13	13	49	49	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	189												
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	190												
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	7_			
13	13	50	50	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	191												
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	192												
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	6	4+	3	
13	13	51	51	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	193												
13	13	103/2	103/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0												1/8	6	5		
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	194												
14	14	52	52	0.0	0	0	StaffText	4/4	1	1	0						)										
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	195	ornamentShortTrill											
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	196												
14	14	54	54	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	197												
14	14	109/2	109/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	198	ornamentShortTrill											
14	14	219/4	219/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	199												
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	200												
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	#3			
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	201												
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	6	4_		
14	14	53	53	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	202												
14	14	107/2	107/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	203												
14	14	215/4	215/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	204												
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												3/8	7	5/_		
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	205												
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	6_			
14	14	55	55	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	206												
14	14	111/2	111/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	207												
14	14	223/4	223/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	208												
15	15	56	56	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	209												
15	15	227/4	227/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	210												
15	15	57	57	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	211	ornamentShortTrill											
15	15	231/4	231/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	212												
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	213												9
15	15	59	59	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	214	ornamentShortTrill											
15	15	239/4	239/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	215												
15	15	56	56	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	5/_			
15	15	56	56	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	216												
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	217												
15	15	57	57	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	218												
15	15	115/2	115/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0												1/8	6	5		
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	219												
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	6	4_		
15	15	58	58	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	220												
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	221												
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	#3			
15	15	59	59	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	222												
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	223												
